restaurant_no,restaurant_name,city,address,rating,cost_per_person,cuisine,restaurant_link,menu_category,item,price,veg_or_non-veg
77,Burger King,Bangalore,"Burger King, Unit No. 1, Davar Atrium, Corporation No. 118, Koramangala Industrial Area 7th Block, Bangalore 560095",4.2,350,American,https://www.swiggy.com/restaurants/burger-king-7th-block-koramangala-bangalore-77,Recommended,Boneless Wings Large,249,Non-veg
77,Burger King,Bangalore,"Burger King, Unit No. 1, Davar Atrium, Corporation No. 118, Koramangala Industrial Area 7th Block, Bangalore 560095",4.2,350,American,https://www.swiggy.com/restaurants/burger-king-7th-block-koramangala-bangalore-77,High on Coffee Combos,Chocolate Puffstix + Hot Chocolate,249,Veg
77,Burger King,Bangalore,"Burger King, Unit No. 1, Davar Atrium, Corporation No. 118, Koramangala Industrial Area 7th Block, Bangalore 560095",4.2,350,American,https://www.swiggy.com/restaurants/burger-king-7th-block-koramangala-bangalore-77,Chicken Wings,Boneless Wings Large,249,Non-veg
77,Burger King,Bangalore,"Burger King, Unit No. 1, Davar Atrium, Corporation No. 118, Koramangala Industrial Area 7th Block, Bangalore 560095",4.2,350,American,https://www.swiggy.com/restaurants/burger-king-7th-block-koramangala-bangalore-77,Meal Combos (Save Rs 45),Spicy Grill Chicken Burger Meal Combo,257,Non-veg
77,Burger King,Bangalore,"Burger King, Unit No. 1, Davar Atrium, Corporation No. 118, Koramangala Industrial Area 7th Block, Bangalore 560095",4.2,350,American,https://www.swiggy.com/restaurants/burger-king-7th-block-koramangala-bangalore-77,Meal Combos (Save Rs 45),BK Classic Chicken Combo,257,Non-veg
77,Burger King,Bangalore,"Burger King, Unit No. 1, Davar Atrium, Corporation No. 118, Koramangala Industrial Area 7th Block, Bangalore 560095",4.2,350,American,https://www.swiggy.com/restaurants/burger-king-7th-block-koramangala-bangalore-77,Meal Combos (Save Rs 45),Lite Whopper Jr Veg Combo,257,Veg
77,Burger King,Bangalore,"Burger King, Unit No. 1, Davar Atrium, Corporation No. 118, Koramangala Industrial Area 7th Block, Bangalore 560095",4.2,350,American,https://www.swiggy.com/restaurants/burger-king-7th-block-koramangala-bangalore-77,Whopper,Chicken Whopper Double Patty,259,Non-veg
77,Burger King,Bangalore,"Burger King, Unit No. 1, Davar Atrium, Corporation No. 118, Koramangala Industrial Area 7th Block, Bangalore 560095",4.2,350,American,https://www.swiggy.com/restaurants/burger-king-7th-block-koramangala-bangalore-77,What's New,Boneless Chicken Wings(Large) + 1 Dip,269,Non-veg
77,Burger King,Bangalore,"Burger King, Unit No. 1, Davar Atrium, Corporation No. 118, Koramangala Industrial Area 7th Block, Bangalore 560095",4.2,350,American,https://www.swiggy.com/restaurants/burger-king-7th-block-koramangala-bangalore-77,Meal Combos (Save Rs 45),Lite Whopper Jr Chicken Combo,277,Non-veg
77,Burger King,Bangalore,"Burger King, Unit No. 1, Davar Atrium, Corporation No. 118, Koramangala Industrial Area 7th Block, Bangalore 560095",4.2,350,American,https://www.swiggy.com/restaurants/burger-king-7th-block-koramangala-bangalore-77,Friends & Family Combo,2 Crispy Veg Double Patty + 1 King Fries +1Chocolate mousse cup,278,Veg
77,Burger King,Bangalore,"Burger King, Unit No. 1, Davar Atrium, Corporation No. 118, Koramangala Industrial Area 7th Block, Bangalore 560095",4.2,350,American,https://www.swiggy.com/restaurants/burger-king-7th-block-koramangala-bangalore-77,High on Coffee Combos,Caramello PuffStix + Mochaccino Reg,278,Veg
77,Burger King,Bangalore,"Burger King, Unit No. 1, Davar Atrium, Corporation No. 118, Koramangala Industrial Area 7th Block, Bangalore 560095",4.2,350,American,https://www.swiggy.com/restaurants/burger-king-7th-block-koramangala-bangalore-77,Whopper,Mutton Whopper,299,Non-veg
77,Burger King,Bangalore,"Burger King, Unit No. 1, Davar Atrium, Corporation No. 118, Koramangala Industrial Area 7th Block, Bangalore 560095",4.2,350,American,https://www.swiggy.com/restaurants/burger-king-7th-block-koramangala-bangalore-77,Meal Combos (Save Rs 45),Veg Whopper  Combo,307,Veg
77,Burger King,Bangalore,"Burger King, Unit No. 1, Davar Atrium, Corporation No. 118, Koramangala Industrial Area 7th Block, Bangalore 560095",4.2,350,American,https://www.swiggy.com/restaurants/burger-king-7th-block-koramangala-bangalore-77,Recommended,Whopper Fridays- Veg Doubles,328,Veg
77,Burger King,Bangalore,"Burger King, Unit No. 1, Davar Atrium, Corporation No. 118, Koramangala Industrial Area 7th Block, Bangalore 560095",4.2,350,American,https://www.swiggy.com/restaurants/burger-king-7th-block-koramangala-bangalore-77,Recommended,2 Crispy Veg Double Patty + 1King Fries + 1Veggie strips,328,Veg
77,Burger King,Bangalore,"Burger King, Unit No. 1, Davar Atrium, Corporation No. 118, Koramangala Industrial Area 7th Block, Bangalore 560095",4.2,350,American,https://www.swiggy.com/restaurants/burger-king-7th-block-koramangala-bangalore-77,Whopper Friday (30% OFF),Whopper Fridays- Veg Doubles,328,Veg
77,Burger King,Bangalore,"Burger King, Unit No. 1, Davar Atrium, Corporation No. 118, Koramangala Industrial Area 7th Block, Bangalore 560095",4.2,350,American,https://www.swiggy.com/restaurants/burger-king-7th-block-koramangala-bangalore-77,Friends & Family Combo,2 Crispy Veg Double Patty + 1King Fries + 1Veggie strips,328,Veg
77,Burger King,Bangalore,"Burger King, Unit No. 1, Davar Atrium, Corporation No. 118, Koramangala Industrial Area 7th Block, Bangalore 560095",4.2,350,American,https://www.swiggy.com/restaurants/burger-king-7th-block-koramangala-bangalore-77,High on Coffee Combos,Mocha Cheese Combo,328,Veg
77,Burger King,Bangalore,"Burger King, Unit No. 1, Davar Atrium, Corporation No. 118, Koramangala Industrial Area 7th Block, Bangalore 560095",4.2,350,American,https://www.swiggy.com/restaurants/burger-king-7th-block-koramangala-bangalore-77,Meal Combos (Save Rs 45),Chicken Whopper Combo,337,Non-veg
77,Burger King,Bangalore,"Burger King, Unit No. 1, Davar Atrium, Corporation No. 118, Koramangala Industrial Area 7th Block, Bangalore 560095",4.2,350,American,https://www.swiggy.com/restaurants/burger-king-7th-block-koramangala-bangalore-77,Recommended,Veg Whopper + Veg Whopper,338,Veg
77,Burger King,Bangalore,"Burger King, Unit No. 1, Davar Atrium, Corporation No. 118, Koramangala Industrial Area 7th Block, Bangalore 560095",4.2,350,American,https://www.swiggy.com/restaurants/burger-king-7th-block-koramangala-bangalore-77,Friends & Family Combo,Veg Whopper + Veg Whopper,338,Veg
77,Burger King,Bangalore,"Burger King, Unit No. 1, Davar Atrium, Corporation No. 118, Koramangala Industrial Area 7th Block, Bangalore 560095",4.2,350,American,https://www.swiggy.com/restaurants/burger-king-7th-block-koramangala-bangalore-77,High on Coffee Combos,High on Chicken Combo,338,Non-veg
77,Burger King,Bangalore,"Burger King, Unit No. 1, Davar Atrium, Corporation No. 118, Koramangala Industrial Area 7th Block, Bangalore 560095",4.2,350,American,https://www.swiggy.com/restaurants/burger-king-7th-block-koramangala-bangalore-77,Meal Combos (Save Rs 45),Hot 'N' Cheezy Burger Combo,338,Veg
77,Burger King,Bangalore,"Burger King, Unit No. 1, Davar Atrium, Corporation No. 118, Koramangala Industrial Area 7th Block, Bangalore 560095",4.2,350,American,https://www.swiggy.com/restaurants/burger-king-7th-block-koramangala-bangalore-77,Meal Combos (Save Rs 45),Paneer Royale Burger Combo,338,Veg
77,Burger King,Bangalore,"Burger King, Unit No. 1, Davar Atrium, Corporation No. 118, Koramangala Industrial Area 7th Block, Bangalore 560095",4.2,350,American,https://www.swiggy.com/restaurants/burger-king-7th-block-koramangala-bangalore-77,Meal Combos (Save Rs 45),Fiery Chicken Burger Combo,338,Non-veg
77,Burger King,Bangalore,"Burger King, Unit No. 1, Davar Atrium, Corporation No. 118, Koramangala Industrial Area 7th Block, Bangalore 560095",4.2,350,American,https://www.swiggy.com/restaurants/burger-king-7th-block-koramangala-bangalore-77,Meal Combos (Save Rs 45),Chicken Tandoori Burger Combo,338,Non-veg
77,Burger King,Bangalore,"Burger King, Unit No. 1, Davar Atrium, Corporation No. 118, Koramangala Industrial Area 7th Block, Bangalore 560095",4.2,350,American,https://www.swiggy.com/restaurants/burger-king-7th-block-koramangala-bangalore-77,Whopper,Arabic Whopper  Mutton,339,Non-veg
77,Burger King,Bangalore,"Burger King, Unit No. 1, Davar Atrium, Corporation No. 118, Koramangala Industrial Area 7th Block, Bangalore 560095",4.2,350,American,https://www.swiggy.com/restaurants/burger-king-7th-block-koramangala-bangalore-77,Meal Combos (Save Rs 45),Arabic Whopper  Veg  Combo,347,Veg
77,Burger King,Bangalore,"Burger King, Unit No. 1, Davar Atrium, Corporation No. 118, Koramangala Industrial Area 7th Block, Bangalore 560095",4.2,350,American,https://www.swiggy.com/restaurants/burger-king-7th-block-koramangala-bangalore-77,Chicken Wings,Chicken Wings Grilled - Ten Pcs,349,Non-veg
77,Burger King,Bangalore,"Burger King, Unit No. 1, Davar Atrium, Corporation No. 118, Koramangala Industrial Area 7th Block, Bangalore 560095",4.2,350,American,https://www.swiggy.com/restaurants/burger-king-7th-block-koramangala-bangalore-77,Chicken Wings,Chicken Wings - five Pcs Fried + Five Pcs Grilled,349,Non-veg
77,Burger King,Bangalore,"Burger King, Unit No. 1, Davar Atrium, Corporation No. 118, Koramangala Industrial Area 7th Block, Bangalore 560095",4.2,350,American,https://www.swiggy.com/restaurants/burger-king-7th-block-koramangala-bangalore-77,Chicken Wings,Chicken Wings Fried - Ten Pieces,349,Non-veg
77,Burger King,Bangalore,"Burger King, Unit No. 1, Davar Atrium, Corporation No. 118, Koramangala Industrial Area 7th Block, Bangalore 560095",4.2,350,American,https://www.swiggy.com/restaurants/burger-king-7th-block-koramangala-bangalore-77,Recommended,Crispy Chicken + Medium Fries + Classic Cold Coffee,364,Non-veg
77,Burger King,Bangalore,"Burger King, Unit No. 1, Davar Atrium, Corporation No. 118, Koramangala Industrial Area 7th Block, Bangalore 560095",4.2,350,American,https://www.swiggy.com/restaurants/burger-king-7th-block-koramangala-bangalore-77,Whop-A-Coffee Combos,Crispy Chicken + Medium Fries + Classic Cold Coffee,364,Non-veg
77,Burger King,Bangalore,"Burger King, Unit No. 1, Davar Atrium, Corporation No. 118, Koramangala Industrial Area 7th Block, Bangalore 560095",4.2,350,American,https://www.swiggy.com/restaurants/burger-king-7th-block-koramangala-bangalore-77,Recommended,Whopper Fridays - Veg meal,367,Veg
77,Burger King,Bangalore,"Burger King, Unit No. 1, Davar Atrium, Corporation No. 118, Koramangala Industrial Area 7th Block, Bangalore 560095",4.2,350,American,https://www.swiggy.com/restaurants/burger-king-7th-block-koramangala-bangalore-77,Whopper Friday (30% OFF),Whopper Fridays - Veg meal,367,Veg
77,Burger King,Bangalore,"Burger King, Unit No. 1, Davar Atrium, Corporation No. 118, Koramangala Industrial Area 7th Block, Bangalore 560095",4.2,350,American,https://www.swiggy.com/restaurants/burger-king-7th-block-koramangala-bangalore-77,Recommended,Whopper Fridays- Mixed Doubles(Veg + Chicken),368,Non-veg
77,Burger King,Bangalore,"Burger King, Unit No. 1, Davar Atrium, Corporation No. 118, Koramangala Industrial Area 7th Block, Bangalore 560095",4.2,350,American,https://www.swiggy.com/restaurants/burger-king-7th-block-koramangala-bangalore-77,Whopper Friday (30% OFF),Whopper Fridays- Mixed Doubles(Veg + Chicken),368,Non-veg
77,Burger King,Bangalore,"Burger King, Unit No. 1, Davar Atrium, Corporation No. 118, Koramangala Industrial Area 7th Block, Bangalore 560095",4.2,350,American,https://www.swiggy.com/restaurants/burger-king-7th-block-koramangala-bangalore-77,Friends & Family Combo,1 Hot 'N' Cheezy Burger + 1 Veggie Strips + 1 Chocolate Mousse cup,368,Veg
77,Burger King,Bangalore,"Burger King, Unit No. 1, Davar Atrium, Corporation No. 118, Koramangala Industrial Area 7th Block, Bangalore 560095",4.2,350,American,https://www.swiggy.com/restaurants/burger-king-7th-block-koramangala-bangalore-77,Meal Combos (Save Rs 45),Arabic Whopper  Chicken Combo,377,Non-veg
77,Burger King,Bangalore,"Burger King, Unit No. 1, Davar Atrium, Corporation No. 118, Koramangala Industrial Area 7th Block, Bangalore 560095",4.2,350,American,https://www.swiggy.com/restaurants/burger-king-7th-block-koramangala-bangalore-77,Whopper,Mutton Whopper Double Patty,389,Non-veg
77,Burger King,Bangalore,"Burger King, Unit No. 1, Davar Atrium, Corporation No. 118, Koramangala Industrial Area 7th Block, Bangalore 560095",4.2,350,American,https://www.swiggy.com/restaurants/burger-king-7th-block-koramangala-bangalore-77,Recommended,Whopper Fridays- Chicken Doubles,398,Non-veg
77,Burger King,Bangalore,"Burger King, Unit No. 1, Davar Atrium, Corporation No. 118, Koramangala Industrial Area 7th Block, Bangalore 560095",4.2,350,American,https://www.swiggy.com/restaurants/burger-king-7th-block-koramangala-bangalore-77,Recommended,Chicken Whopper + Chicken Whopper,398,Non-veg
77,Burger King,Bangalore,"Burger King, Unit No. 1, Davar Atrium, Corporation No. 118, Koramangala Industrial Area 7th Block, Bangalore 560095",4.2,350,American,https://www.swiggy.com/restaurants/burger-king-7th-block-koramangala-bangalore-77,Whopper Friday (30% OFF),Whopper Fridays- Chicken Doubles,398,Non-veg
77,Burger King,Bangalore,"Burger King, Unit No. 1, Davar Atrium, Corporation No. 118, Koramangala Industrial Area 7th Block, Bangalore 560095",4.2,350,American,https://www.swiggy.com/restaurants/burger-king-7th-block-koramangala-bangalore-77,Friends & Family Combo,Chicken Whopper + Chicken Whopper,398,Non-veg
77,Burger King,Bangalore,"Burger King, Unit No. 1, Davar Atrium, Corporation No. 118, Koramangala Industrial Area 7th Block, Bangalore 560095",4.2,350,American,https://www.swiggy.com/restaurants/burger-king-7th-block-koramangala-bangalore-77,Recommended,2 Lite Whopper Jr Veg + 1 King Fries + 1 Veggie strips,406,Veg
77,Burger King,Bangalore,"Burger King, Unit No. 1, Davar Atrium, Corporation No. 118, Koramangala Industrial Area 7th Block, Bangalore 560095",4.2,350,American,https://www.swiggy.com/restaurants/burger-king-7th-block-koramangala-bangalore-77,Friends & Family Combo,2 Lite Whopper Jr Veg + 1 King Fries + 1 Veggie strips,406,Veg
77,Burger King,Bangalore,"Burger King, Unit No. 1, Davar Atrium, Corporation No. 118, Koramangala Industrial Area 7th Block, Bangalore 560095",4.2,350,American,https://www.swiggy.com/restaurants/burger-king-7th-block-koramangala-bangalore-77,Friends & Family Combo,Arabic Whopper Veg +Arabic Whopper Veg,418,Veg
77,Burger King,Bangalore,"Burger King, Unit No. 1, Davar Atrium, Corporation No. 118, Koramangala Industrial Area 7th Block, Bangalore 560095",4.2,350,American,https://www.swiggy.com/restaurants/burger-king-7th-block-koramangala-bangalore-77,Friends & Family Combo,Paneer Royale Burger + Hot 'N' Cheezy Burger,418,Veg
77,Burger King,Bangalore,"Burger King, Unit No. 1, Davar Atrium, Corporation No. 118, Koramangala Industrial Area 7th Block, Bangalore 560095",4.2,350,American,https://www.swiggy.com/restaurants/burger-king-7th-block-koramangala-bangalore-77,Limited time Offer (FREE Fries),Paneer Royale Burger + Hot 'N' Cheezy Burger + 1 FREE Med Fries,428,Veg
77,Burger King,Bangalore,"Burger King, Unit No. 1, Davar Atrium, Corporation No. 118, Koramangala Industrial Area 7th Block, Bangalore 560095",4.2,350,American,https://www.swiggy.com/restaurants/burger-king-7th-block-koramangala-bangalore-77,Limited time Offer (FREE Fries),2 Hot 'N' Cheezy Burger + 1 FREE Med Fries,428,Veg
77,Burger King,Bangalore,"Burger King, Unit No. 1, Davar Atrium, Corporation No. 118, Koramangala Industrial Area 7th Block, Bangalore 560095",4.2,350,American,https://www.swiggy.com/restaurants/burger-king-7th-block-koramangala-bangalore-77,Limited time Offer (FREE Fries),2 Fiery Chicken Burger + 1 FREE Med Fries,428,Non-veg
77,Burger King,Bangalore,"Burger King, Unit No. 1, Davar Atrium, Corporation No. 118, Koramangala Industrial Area 7th Block, Bangalore 560095",4.2,350,American,https://www.swiggy.com/restaurants/burger-king-7th-block-koramangala-bangalore-77,Limited time Offer (FREE Fries),2 Paneer Royale Burger + 1 FREE Med Fries,428,Veg
77,Burger King,Bangalore,"Burger King, Unit No. 1, Davar Atrium, Corporation No. 118, Koramangala Industrial Area 7th Block, Bangalore 560095",4.2,350,American,https://www.swiggy.com/restaurants/burger-king-7th-block-koramangala-bangalore-77,Limited time Offer (FREE Fries),2 Chicken Tandoori Burger + 1 FREE Med Fries,428,Non-veg
77,Burger King,Bangalore,"Burger King, Unit No. 1, Davar Atrium, Corporation No. 118, Koramangala Industrial Area 7th Block, Bangalore 560095",4.2,350,American,https://www.swiggy.com/restaurants/burger-king-7th-block-koramangala-bangalore-77,Friends & Family Combo,2 Crispy Chicken + 1 King Fries +1Chocolate mousse cup,428,Non-veg
77,Burger King,Bangalore,"Burger King, Unit No. 1, Davar Atrium, Corporation No. 118, Koramangala Industrial Area 7th Block, Bangalore 560095",4.2,350,American,https://www.swiggy.com/restaurants/burger-king-7th-block-koramangala-bangalore-77,Meal Combos (Save Rs 45),Mutton Whopper - Combo,437,Non-veg
77,Burger King,Bangalore,"Burger King, Unit No. 1, Davar Atrium, Corporation No. 118, Koramangala Industrial Area 7th Block, Bangalore 560095",4.2,350,American,https://www.swiggy.com/restaurants/burger-king-7th-block-koramangala-bangalore-77,Recommended,Veg Whopper + Medium Fries + Classic Cold Coffee,463,Veg
77,Burger King,Bangalore,"Burger King, Unit No. 1, Davar Atrium, Corporation No. 118, Koramangala Industrial Area 7th Block, Bangalore 560095",4.2,350,American,https://www.swiggy.com/restaurants/burger-king-7th-block-koramangala-bangalore-77,Whop-A-Coffee Combos,Veg Whopper + Medium Fries + Classic Cold Coffee,463,Veg
77,Burger King,Bangalore,"Burger King, Unit No. 1, Davar Atrium, Corporation No. 118, Koramangala Industrial Area 7th Block, Bangalore 560095",4.2,350,American,https://www.swiggy.com/restaurants/burger-king-7th-block-koramangala-bangalore-77,Recommended,2 Lite Whopper Jr Chicken + 1 King Fries+ 1 Chicken Fries,476,Non-veg
77,Burger King,Bangalore,"Burger King, Unit No. 1, Davar Atrium, Corporation No. 118, Koramangala Industrial Area 7th Block, Bangalore 560095",4.2,350,American,https://www.swiggy.com/restaurants/burger-king-7th-block-koramangala-bangalore-77,Friends & Family Combo,2 Lite Whopper Jr Chicken + 1 King Fries+ 1 Chicken Fries,476,Non-veg
77,Burger King,Bangalore,"Burger King, Unit No. 1, Davar Atrium, Corporation No. 118, Koramangala Industrial Area 7th Block, Bangalore 560095",4.2,350,American,https://www.swiggy.com/restaurants/burger-king-7th-block-koramangala-bangalore-77,Friends & Family Combo,Arabic Whopper Chicken + Arabic Whopper Chicken,478,Non-veg
77,Burger King,Bangalore,"Burger King, Unit No. 1, Davar Atrium, Corporation No. 118, Koramangala Industrial Area 7th Block, Bangalore 560095",4.2,350,American,https://www.swiggy.com/restaurants/burger-king-7th-block-koramangala-bangalore-77,Recommended,Chicken Whopper + Medium Fries + Classic Cold Coffee,493,Non-veg
77,Burger King,Bangalore,"Burger King, Unit No. 1, Davar Atrium, Corporation No. 118, Koramangala Industrial Area 7th Block, Bangalore 560095",4.2,350,American,https://www.swiggy.com/restaurants/burger-king-7th-block-koramangala-bangalore-77,Whop-A-Coffee Combos,Chicken Whopper + Medium Fries + Classic Cold Coffee,493,Non-veg
77,Burger King,Bangalore,"Burger King, Unit No. 1, Davar Atrium, Corporation No. 118, Koramangala Industrial Area 7th Block, Bangalore 560095",4.2,350,American,https://www.swiggy.com/restaurants/burger-king-7th-block-koramangala-bangalore-77,Friends & Family Combo,2 Hot 'N' Cheezy Burger + 1Classic Veg,517,Veg
77,Burger King,Bangalore,"Burger King, Unit No. 1, Davar Atrium, Corporation No. 118, Koramangala Industrial Area 7th Block, Bangalore 560095",4.2,350,American,https://www.swiggy.com/restaurants/burger-king-7th-block-koramangala-bangalore-77,Chicken Wings,Chicken Wings Fried - Fifteen Pieces,529,Non-veg
77,Burger King,Bangalore,"Burger King, Unit No. 1, Davar Atrium, Corporation No. 118, Koramangala Industrial Area 7th Block, Bangalore 560095",4.2,350,American,https://www.swiggy.com/restaurants/burger-king-7th-block-koramangala-bangalore-77,Chicken Wings,Chicken Wings Grilled - Fifteen Pcs,529,Non-veg
77,Burger King,Bangalore,"Burger King, Unit No. 1, Davar Atrium, Corporation No. 118, Koramangala Industrial Area 7th Block, Bangalore 560095",4.2,350,American,https://www.swiggy.com/restaurants/burger-king-7th-block-koramangala-bangalore-77,Chicken Wings,Chicken Wings - Five Pcs Fried + Ten Pcs Grilled,529,Non-veg
77,Burger King,Bangalore,"Burger King, Unit No. 1, Davar Atrium, Corporation No. 118, Koramangala Industrial Area 7th Block, Bangalore 560095",4.2,350,American,https://www.swiggy.com/restaurants/burger-king-7th-block-koramangala-bangalore-77,Chicken Wings,Chicken WIngs - 5 Pcs Grilled + 10 Pcs Fries,529,Non-veg
77,Burger King,Bangalore,"Burger King, Unit No. 1, Davar Atrium, Corporation No. 118, Koramangala Industrial Area 7th Block, Bangalore 560095",4.2,350,American,https://www.swiggy.com/restaurants/burger-king-7th-block-koramangala-bangalore-77,Recommended,Super Over Combo (Veg),532,Veg
77,Burger King,Bangalore,"Burger King, Unit No. 1, Davar Atrium, Corporation No. 118, Koramangala Industrial Area 7th Block, Bangalore 560095",4.2,350,American,https://www.swiggy.com/restaurants/burger-king-7th-block-koramangala-bangalore-77,Cricket Mania Combos,Super Over Combo (Veg),532,Veg
77,Burger King,Bangalore,"Burger King, Unit No. 1, Davar Atrium, Corporation No. 118, Koramangala Industrial Area 7th Block, Bangalore 560095",4.2,350,American,https://www.swiggy.com/restaurants/burger-king-7th-block-koramangala-bangalore-77,Friends & Family Combo,2 Fiery Chicken Burger + 1 Classic Chicken,537,Non-veg
77,Burger King,Bangalore,"Burger King, Unit No. 1, Davar Atrium, Corporation No. 118, Koramangala Industrial Area 7th Block, Bangalore 560095",4.2,350,American,https://www.swiggy.com/restaurants/burger-king-7th-block-koramangala-bangalore-77,Friends & Family Combo,2 Veg Whopper + 1Hot 'N' Cheezy Burger,547,Veg
77,Burger King,Bangalore,"Burger King, Unit No. 1, Davar Atrium, Corporation No. 118, Koramangala Industrial Area 7th Block, Bangalore 560095",4.2,350,American,https://www.swiggy.com/restaurants/burger-king-7th-block-koramangala-bangalore-77,Friends & Family Combo,2 Chicken Whopper +1Fiery Chicken Burger,607,Non-veg
77,Burger King,Bangalore,"Burger King, Unit No. 1, Davar Atrium, Corporation No. 118, Koramangala Industrial Area 7th Block, Bangalore 560095",4.2,350,American,https://www.swiggy.com/restaurants/burger-king-7th-block-koramangala-bangalore-77,Recommended,Whopper Fridays- Feast for 2(Veg),625,Veg
77,Burger King,Bangalore,"Burger King, Unit No. 1, Davar Atrium, Corporation No. 118, Koramangala Industrial Area 7th Block, Bangalore 560095",4.2,350,American,https://www.swiggy.com/restaurants/burger-king-7th-block-koramangala-bangalore-77,Whopper Friday (30% OFF),Whopper Fridays- Feast for 2(Veg),625,Veg
77,Burger King,Bangalore,"Burger King, Unit No. 1, Davar Atrium, Corporation No. 118, Koramangala Industrial Area 7th Block, Bangalore 560095",4.2,350,American,https://www.swiggy.com/restaurants/burger-king-7th-block-koramangala-bangalore-77,Recommended,Super Over Combo (Chicken),640,Non-veg
77,Burger King,Bangalore,"Burger King, Unit No. 1, Davar Atrium, Corporation No. 118, Koramangala Industrial Area 7th Block, Bangalore 560095",4.2,350,American,https://www.swiggy.com/restaurants/burger-king-7th-block-koramangala-bangalore-77,Cricket Mania Combos,Super Over Combo (Chicken),640,Non-veg
77,Burger King,Bangalore,"Burger King, Unit No. 1, Davar Atrium, Corporation No. 118, Koramangala Industrial Area 7th Block, Bangalore 560095",4.2,350,American,https://www.swiggy.com/restaurants/burger-king-7th-block-koramangala-bangalore-77,Recommended,Whopper Fridays- Feast for 2(Chicken),685,Non-veg
77,Burger King,Bangalore,"Burger King, Unit No. 1, Davar Atrium, Corporation No. 118, Koramangala Industrial Area 7th Block, Bangalore 560095",4.2,350,American,https://www.swiggy.com/restaurants/burger-king-7th-block-koramangala-bangalore-77,Whopper Friday (30% OFF),Whopper Fridays- Feast for 2(Chicken),685,Non-veg
77,Burger King,Bangalore,"Burger King, Unit No. 1, Davar Atrium, Corporation No. 118, Koramangala Industrial Area 7th Block, Bangalore 560095",4.2,350,American,https://www.swiggy.com/restaurants/burger-king-7th-block-koramangala-bangalore-77,Cricket Mania Combos,Strategic Timeout Combo (Veg),696,Veg
77,Burger King,Bangalore,"Burger King, Unit No. 1, Davar Atrium, Corporation No. 118, Koramangala Industrial Area 7th Block, Bangalore 560095",4.2,350,American,https://www.swiggy.com/restaurants/burger-king-7th-block-koramangala-bangalore-77,Recommended,Strategic Timeout Combo (Chicken),733,Non-veg
77,Burger King,Bangalore,"Burger King, Unit No. 1, Davar Atrium, Corporation No. 118, Koramangala Industrial Area 7th Block, Bangalore 560095",4.2,350,American,https://www.swiggy.com/restaurants/burger-king-7th-block-koramangala-bangalore-77,Cricket Mania Combos,Strategic Timeout Combo (Chicken),733,Non-veg
77,Burger King,Bangalore,"Burger King, Unit No. 1, Davar Atrium, Corporation No. 118, Koramangala Industrial Area 7th Block, Bangalore 560095",4.2,350,American,https://www.swiggy.com/restaurants/burger-king-7th-block-koramangala-bangalore-77,Cricket Mania Combos,The Hat-trick combo ( Veg),766,Veg
77,Burger King,Bangalore,"Burger King, Unit No. 1, Davar Atrium, Corporation No. 118, Koramangala Industrial Area 7th Block, Bangalore 560095",4.2,350,American,https://www.swiggy.com/restaurants/burger-king-7th-block-koramangala-bangalore-77,Cricket Mania Combos,The Hat-trick combo - Chicken,805,Non-veg
77,Burger King,Bangalore,"Burger King, Unit No. 1, Davar Atrium, Corporation No. 118, Koramangala Industrial Area 7th Block, Bangalore 560095",4.2,350,American,https://www.swiggy.com/restaurants/burger-king-7th-block-koramangala-bangalore-77,Friends & Family Combo,2Veg Whopper + 2Pepsi + 1Cheesy fries + 2 Chocolate Chocolate Mousse Cup,863,Veg
77,Burger King,Bangalore,"Burger King, Unit No. 1, Davar Atrium, Corporation No. 118, Koramangala Industrial Area 7th Block, Bangalore 560095",4.2,350,American,https://www.swiggy.com/restaurants/burger-king-7th-block-koramangala-bangalore-77,Cricket Mania Combos,Super Six Combo - Veg,866,Veg
77,Burger King,Bangalore,"Burger King, Unit No. 1, Davar Atrium, Corporation No. 118, Koramangala Industrial Area 7th Block, Bangalore 560095",4.2,350,American,https://www.swiggy.com/restaurants/burger-king-7th-block-koramangala-bangalore-77,Cricket Mania Combos,The Power Play Combo - Chicken,886,Non-veg
77,Burger King,Bangalore,"Burger King, Unit No. 1, Davar Atrium, Corporation No. 118, Koramangala Industrial Area 7th Block, Bangalore 560095",4.2,350,American,https://www.swiggy.com/restaurants/burger-king-7th-block-koramangala-bangalore-77,Friends & Family Combo,2Chicken Whopper + 2Pepsi + 1Cheesy fries + 2 Chocolate  Mousse Cup,923,Non-veg
77,Burger King,Bangalore,"Burger King, Unit No. 1, Davar Atrium, Corporation No. 118, Koramangala Industrial Area 7th Block, Bangalore 560095",4.2,350,American,https://www.swiggy.com/restaurants/burger-king-7th-block-koramangala-bangalore-77,Friends & Family Combo,2 Veg Whopper + 2Crispy Veg + 5pc Veggie Strips + 1 King Fries + 4 Medium Pepsi,982,Veg
77,Burger King,Bangalore,"Burger King, Unit No. 1, Davar Atrium, Corporation No. 118, Koramangala Industrial Area 7th Block, Bangalore 560095",4.2,350,American,https://www.swiggy.com/restaurants/burger-king-7th-block-koramangala-bangalore-77,Friends & Family Combo,2 Chicken Whopper + 2 Crispy Chicken + 5pc- Chicken Sticks + 1 King Fries + 4 Pepsi,1022,Non-veg
